"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000611, 1, 0.000611, algorithm=''PPO'',batch_size='131',buffer_size='65731878',clip_range='0.12964481222750246',ent_coef='0.9181718130390546',gae_lambda='0.9239831808963229',gamma='0.7259932025302211',gradient_steps='296',learning_rate='1.0982556278741809',learning_starts='3068',tau='0.4579055387102938',train_freq='5590',vf_coef='0.5920999780503592'
3.088737, 2147483647.000000, 3.096337, 1, 0.007600, algorithm=''PPO'',batch_size='131',buffer_size='65731878',clip_range='0.12964481222750246',ent_coef='0.9181718130390546',gae_lambda='0.9239831808963229',gamma='0.7259932025302211',gradient_steps='296',learning_rate='1.0982556278741809',learning_starts='3068',tau='0.4579055387102938',train_freq='5590',vf_coef='0.5920999780503592'
59364.794348, 1073741820.099800, 59365.661227, 2, 0.866879, algorithm=''DDPG'',batch_size='463',buffer_size='88694837',clip_range='0.29550603683171117',ent_coef='0.29965558144334975',gae_lambda='0.14386006350638839',gamma='0.41326379806908536',gradient_steps='969',learning_rate='0.002049326434183881',learning_starts='5698',tau='0.6201728352398743',train_freq='5240',vf_coef='0.6359700512008081'
80369.866949, 7357.011900, 80370.749383, 3, 0.882434, algorithm=''PPO'',batch_size='516',buffer_size='50000500',clip_range='0.5',ent_coef='0.5000005',gae_lambda='0.4950005',gamma='0.5000005',gradient_steps='500',learning_rate='0.0031622777',learning_starts='5000',tau='0.5',train_freq='5000',vf_coef='0.5000005'
